광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,다회용컵 사용추진,2034,5,240,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,매립가스 포집 및 활용,2025,17818,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,매립가스 포집 및 활용,2026,17818,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,매립가스 포집 및 활용,2027,17818,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,매립가스 포집 및 활용,2028,17818,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,매립가스 포집 및 활용,2029,17818,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,매립가스 포집 및 활용,2030,17818,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,매립가스 포집 및 활용,2034,17818,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 1시설),2025,1440,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 1시설),2026,1440,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 1시설),2027,1440,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 1시설),2028,1440,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 1시설),2029,1440,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 1시설),2030,1440,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 1시설),2034,1440,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 2시설),2025,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 2시설),2026,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 2시설),2027,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 2시설),2028,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 2시설),2029,1,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 2시설),2030,1,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,바이오 가스활용(음식물 2시설),2034,1,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,식품접객업 일회용 비닐봉투 사용 줄이기,2025,4576,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,식품접객업 일회용 비닐봉투 사용 줄이기,2026,4576,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,식품접객업 일회용 비닐봉투 사용 줄이기,2027,4576,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,식품접객업 일회용 비닐봉투 사용 줄이기,2028,4576,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,식품접객업 일회용 비닐봉투 사용 줄이기,2029,4576,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,식품접객업 일회용 비닐봉투 사용 줄이기,2030,4576,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,식품접객업 일회용 비닐봉투 사용 줄이기,2034,4576,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,아이스팩 재사용 활성화,2025,0,1,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,아이스팩 재사용 활성화,2026,0,1,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,아이스팩 재사용 활성화,2027,0,1,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,아이스팩 재사용 활성화,2028,0,1,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,아이스팩 재사용 활성화,2029,0,1,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,아이스팩 재사용 활성화,2030,0,1,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,아이스팩 재사용 활성화,2034,0,5,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,적극적인 음식물쓰레기 줄이기 홍보 추진,2025,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,적극적인 음식물쓰레기 줄이기 홍보 추진,2026,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,적극적인 음식물쓰레기 줄이기 홍보 추진,2027,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,적극적인 음식물쓰레기 줄이기 홍보 추진,2028,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,적극적인 음식물쓰레기 줄이기 홍보 추진,2029,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,적극적인 음식물쓰레기 줄이기 홍보 추진,2030,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,적극적인 음식물쓰레기 줄이기 홍보 추진,2034,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,종이팩 재활용 활성화,2025,0,6,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,종이팩 재활용 활성화,2026,0,6,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,종이팩 재활용 활성화,2027,0,6,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,종이팩 재활용 활성화,2028,0,6,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,종이팩 재활용 활성화,2029,0,6,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,종이팩 재활용 활성화,2030,0,6,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,종이팩 재활용 활성화,2034,0,24,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,준호기성 매립,2025,1492,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,준호기성 매립,2026,1492,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,준호기성 매립,2027,1492,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,준호기성 매립,2028,1492,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,준호기성 매립,2029,1492,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,준호기성 매립,2030,1492,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,준호기성 매립,2034,1492,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,투명페트병 무인회수기 운영,2025,52,21,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,투명페트병 무인회수기 운영,2026,52,21,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,투명페트병 무인회수기 운영,2027,52,21,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,투명페트병 무인회수기 운영,2028,78,21,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,투명페트병 무인회수기 운영,2029,78,21,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,투명페트병 무인회수기 운영,2030,104,21,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,투명페트병 무인회수기 운영,2034,104,84,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,페현수막 업사이클링 추진,2025,46,10,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,페현수막 업사이클링 추진,2026,46,10,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,페현수막 업사이클링 추진,2027,46,10,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,페현수막 업사이클링 추진,2028,46,10,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,페현수막 업사이클링 추진,2029,46,10,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,페현수막 업사이클링 추진,2030,46,10,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,페현수막 업사이클링 추진,2034,46,40,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV세탁기 수거·처리에 따른 자원재활용,2025,8,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV세탁기 수거·처리에 따른 자원재활용,2026,8,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV세탁기 수거·처리에 따른 자원재활용,2027,8,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV세탁기 수거·처리에 따른 자원재활용,2028,8,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV세탁기 수거·처리에 따른 자원재활용,2029,8,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV세탁기 수거·처리에 따른 자원재활용,2030,8,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV세탁기 수거·처리에 따른 자원재활용,2034,8,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV에어컨 수거·처리에 따른 자원재활용,2025,46,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV에어컨 수거·처리에 따른 자원재활용,2026,46,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV에어컨 수거·처리에 따른 자원재활용,2027,46,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV에어컨 수거·처리에 따른 자원재활용,2028,46,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV에어컨 수거·처리에 따른 자원재활용,2029,46,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV에어컨 수거·처리에 따른 자원재활용,2030,46,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐TV에어컨 수거·처리에 따른 자원재활용,2034,46,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐기물 분리배출 및 자원순환 정책 홍보,2025,0,5,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐기물 분리배출 및 자원순환 정책 홍보,2026,0,5,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐기물 분리배출 및 자원순환 정책 홍보,2027,0,5,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐기물 분리배출 및 자원순환 정책 홍보,2028,0,5,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐기물 분리배출 및 자원순환 정책 홍보,2029,0,5,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐기물 분리배출 및 자원순환 정책 홍보,2030,0,5,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐기물 분리배출 및 자원순환 정책 홍보,2034,0,20,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐냉장고 수거·처리에 따른 자원재활용,2025,57,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐냉장고 수거·처리에 따른 자원재활용,2026,57,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐냉장고 수거·처리에 따른 자원재활용,2027,57,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐냉장고 수거·처리에 따른 자원재활용,2028,57,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐냉장고 수거·처리에 따른 자원재활용,2029,57,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐냉장고 수거·처리에 따른 자원재활용,2030,68,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐냉장고 수거·처리에 따른 자원재활용,2034,68,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐목재 재활용,2025,2815,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐목재 재활용,2026,2815,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐목재 재활용,2027,2815,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐목재 재활용,2028,2815,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐목재 재활용,2029,2815,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐목재 재활용,2030,2815,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐목재 재활용,2034,2815,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐세탁기 수거·처리에 따른 자원재활용,2025,4,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐세탁기 수거·처리에 따른 자원재활용,2026,4,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐세탁기 수거·처리에 따른 자원재활용,2027,4,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐세탁기 수거·처리에 따른 자원재활용,2028,4,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐세탁기 수거·처리에 따른 자원재활용,2029,4,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐세탁기 수거·처리에 따른 자원재활용,2030,5,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐세탁기 수거·처리에 따른 자원재활용,2034,5,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(소각시설),2025,3150,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(소각시설),2026,3150,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(소각시설),2027,3150,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(소각시설),2028,3150,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(소각시설),2029,3150,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(소각시설),2030,3150,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(소각시설),2034,3150,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(재활용 시설),2025,15717,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(재활용 시설),2026,15717,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(재활용 시설),2027,15717,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(재활용 시설),2028,15717,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(재활용 시설),2029,15717,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(재활용 시설),2030,15717,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,폐기물,폐열 회수(재활용 시설),2034,15717,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,가로수 조성사업,2025,29,160,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,가로수 조성사업,2026,29,160,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,가로수 조성사업,2027,29,174,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,가로수 조성사업,2028,29,174,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,가로수 조성사업,2029,29,174,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,가로수 조성사업,2030,29,174,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,가로수 조성사업,2034,29,696,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,공익숲 및 정책숲 가꾸기,2025,166,303,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,공익숲 및 정책숲 가꾸기,2026,166,310,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,공익숲 및 정책숲 가꾸기,2027,166,318,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,공익숲 및 정책숲 가꾸기,2028,166,325,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,공익숲 및 정책숲 가꾸기,2029,166,325,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,공익숲 및 정책숲 가꾸기,2030,166,325,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,공익숲 및 정책숲 가꾸기,2034,166,1300,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,국산목재 이용 활성화,2025,77,62,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,국산목재 이용 활성화,2026,92,62,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,국산목재 이용 활성화,2027,111,62,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,국산목재 이용 활성화,2028,133,62,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,국산목재 이용 활성화,2029,176,62,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,국산목재 이용 활성화,2030,176,62,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,국산목재 이용 활성화,2034,176,248,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,근린·도시 공원 조성,2025,943,7700,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,근린·도시 공원 조성,2026,1762,20560,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,근린·도시 공원 조성,2027,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,근린·도시 공원 조성,2028,864,25700,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,근린·도시 공원 조성,2029,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,근린·도시 공원 조성,2030,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,근린·도시 공원 조성,2034,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,기후대응 도시숲 조성,2025,2,600,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,기후대응 도시숲 조성,2026,2,600,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,기후대응 도시숲 조성,2027,2,600,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,기후대응 도시숲 조성,2028,2,600,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,기후대응 도시숲 조성,2029,2,600,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,기후대응 도시숲 조성,2030,2,600,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,기후대응 도시숲 조성,2034,2,2400,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,녹지광장 리모델링,2025,5,90,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,녹지광장 리모델링,2026,5,90,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,녹지광장 리모델링,2027,5,90,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,녹지광장 리모델링,2028,5,90,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,녹지광장 리모델링,2029,5,90,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,녹지광장 리모델링,2030,5,90,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,녹지광장 리모델링,2034,5,360,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 녹지대 경관개선,2025,3,108,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 녹지대 경관개선,2026,3,108,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 녹지대 경관개선,2027,3,108,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 녹지대 경관개선,2028,3,108,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 녹지대 경관개선,2029,3,108,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 녹지대 경관개선,2030,3,108,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 녹지대 경관개선,2034,3,432,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 연결녹지 조성,2025,2,13,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 연결녹지 조성,2026,2,13,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 연결녹지 조성,2027,2,13,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 연결녹지 조성,2028,2,13,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 연결녹지 조성,2029,2,13,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 연결녹지 조성,2030,2,13,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도로변 연결녹지 조성,2034,2,52,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도시 바람길숲 조성,2025,20,738,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도시 바람길숲 조성,2026,20,738,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도시 바람길숲 조성,2027,20,738,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도시 바람길숲 조성,2028,20,738,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도시 바람길숲 조성,2029,20,738,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도시 바람길숲 조성,2030,20,738,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,도시 바람길숲 조성,2034,20,2950,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,비점오염 저감시설 조성,2025,384,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,비점오염 저감시설 조성,2026,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,비점오염 저감시설 조성,2027,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,비점오염 저감시설 조성,2028,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,비점오염 저감시설 조성,2029,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,비점오염 저감시설 조성,2030,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,비점오염 저감시설 조성,2034,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,숲가꾸기(조림),2025,12,57,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,숲가꾸기(조림),2026,12,57,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,숲가꾸기(조림),2027,12,57,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,숲가꾸기(조림),2028,12,57,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,숲가꾸기(조림),2029,12,57,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,숲가꾸기(조림),2030,12,57,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,숲가꾸기(조림),2034,12,228,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,쌈지공간 조성,2025,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,쌈지공간 조성,2026,6,372,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,쌈지공간 조성,2027,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,쌈지공간 조성,2028,6,372,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,쌈지공간 조성,2029,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,쌈지공간 조성,2030,6,372,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,쌈지공간 조성,2034,6,744,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,자녀안심 그린숲 조성,2025,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,자녀안심 그린숲 조성,2026,6,200,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,자녀안심 그린숲 조성,2027,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,자녀안심 그린숲 조성,2028,6,200,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,자녀안심 그린숲 조성,2029,0,0,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,자녀안심 그린숲 조성,2030,6,200,,,,,,,,,,,,,,,,,,
대전,동구,대전 동구,흡수원,자녀안심 그린숲 조성,2034,6,400,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,공공건축물 그린리모델링,2025,24,418,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,공공건축물 그린리모델링,2026,24,418,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,공공건축물 그린리모델링,2027,24,418,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,공공건축물 그린리모델링,2028,24,418,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,공공건축물 그린리모델링,2029,24,418,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,공공건축물 그린리모델링,2030,24,0,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,공공건축물 그린리모델링,2034,0,0,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,노후 공공임대주택 그린리모델링,2025,12,1368,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,노후 공공임대주택 그린리모델링,2026,12,1368,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,노후 공공임대주택 그린리모델링,2027,12,1368,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,노후 공공임대주택 그린리모델링,2028,12,1368,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,노후 공공임대주택 그린리모델링,2029,12,1368,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,노후 공공임대주택 그린리모델링,2030,12,0,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,노후 공공임대주택 그린리모델링,2034,12,0,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,도시가스 보급,2025,0,0,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,도시가스 보급,2026,1582,123000,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,도시가스 보급,2027,0,0,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,도시가스 보급,2028,1534,125000,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,도시가스 보급,2029,0,0,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,도시가스 보급,2030,0,0,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,도시가스 보급,2034,0,0,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,비산업 부문 에너지 진단 확대,2025,0,24,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,비산업 부문 에너지 진단 확대,2026,0,24,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,비산업 부문 에너지 진단 확대,2027,0,24,,,,,,,,,,,,,,,,,,
대전,서구,대전 서구,건물,비산업 부문 에너지 진단 확대,2028,0,24,,,,,,,,,,,,,,,,,,
