광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기자동차(승용) 보급,2026,482,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기자동차(승용) 보급,2027,628,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기자동차(승용) 보급,2028,822,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기자동차(승용) 보급,2029,1016,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기자동차(승용) 보급,2030,1258,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,전기자동차(승용) 보급,2034,7458,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 융복합지원사업(태양광),2025,1654,874,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 융복합지원사업(태양광),2026,1896,874,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 융복합지원사업(태양광),2027,2139,874,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 융복합지원사업(태양광),2028,2381,874,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 융복합지원사업(태양광),2029,2623,874,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 융복합지원사업(태양광),2030,2866,874,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 융복합지원사업(태양광),2034,13888,3496,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 주택지원사업(태양광),2025,288,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 주택지원사업(태양광),2026,328,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 주택지원사업(태양광),2027,368,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 주택지원사업(태양광),2028,408,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 주택지원사업(태양광),2029,448,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 주택지원사업(태양광),2030,488,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,전환,신재생에너지 주택지원사업(태양광),2034,2352,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,FRID음식물 종량기기 보급,2025,21,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,FRID음식물 종량기기 보급,2026,21,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,FRID음식물 종량기기 보급,2027,21,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,FRID음식물 종량기기 보급,2028,21,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,FRID음식물 종량기기 보급,2029,21,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,FRID음식물 종량기기 보급,2030,21,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,FRID음식물 종량기기 보급,2034,84,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐기물 수집보상금 및 추가인센티브 지급,2025,0,85,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐기물 수집보상금 및 추가인센티브 지급,2026,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐기물 수집보상금 및 추가인센티브 지급,2027,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐기물 수집보상금 및 추가인센티브 지급,2028,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐기물 수집보상금 및 추가인센티브 지급,2029,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐기물 수집보상금 및 추가인센티브 지급,2030,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐기물 수집보상금 및 추가인센티브 지급,2034,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐비닐 공동집하장 운영,2025,0,49,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐비닐 공동집하장 운영,2026,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐비닐 공동집하장 운영,2027,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐비닐 공동집하장 운영,2028,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐비닐 공동집하장 운영,2029,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,폐기물,영농폐비닐 공동집하장 운영,2030,0,0,,,,,,,,,,,,,,,,,,
