광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,도로열선 확대,2028,2843,1646,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,도로열선 확대,2029,3047,1646,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,도로열선 확대,2030,3251,1646,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,도로열선 확대,2034,15044,6584,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,에코마일리지(승용차) 참여 활성화,2025,237,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,에코마일리지(승용차) 참여 활성화,2026,237,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,에코마일리지(승용차) 참여 활성화,2027,237,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,에코마일리지(승용차) 참여 활성화,2028,237,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,에코마일리지(승용차) 참여 활성화,2029,237,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,에코마일리지(승용차) 참여 활성화,2030,237,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,에코마일리지(승용차) 참여 활성화,2034,948,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 도로 인프라 구축,2025,198,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 도로 인프라 구축,2026,198,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 도로 인프라 구축,2027,198,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 도로 인프라 구축,2028,198,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 도로 인프라 구축,2029,198,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 도로 인프라 구축,2030,198,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 도로 인프라 구축,2034,792,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 이용 활성화,2025,48,257,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 이용 활성화,2026,48,257,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 이용 활성화,2027,49,257,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 이용 활성화,2028,49,257,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 이용 활성화,2029,50,257,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 이용 활성화,2030,50,257,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,자전거 이용 활성화,2034,205,1028,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,전기차 충전소 인프라 구축,2025,0,29,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,전기차 충전소 인프라 구축,2026,0,29,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,전기차 충전소 인프라 구축,2027,0,29,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,전기차 충전소 인프라 구축,2028,0,29,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,전기차 충전소 인프라 구축,2029,0,29,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,전기차 충전소 인프라 구축,2030,0,29,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,전기차 충전소 인프라 구축,2034,0,117,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,철도교통망 확보,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,철도교통망 확보,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,철도교통망 확보,2027,8877,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,철도교통망 확보,2028,8877,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,철도교통망 확보,2029,8877,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,철도교통망 확보,2030,8877,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,철도교통망 확보,2034,35508,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(수소승용차)보급 확대,2025,91,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(수소승용차)보급 확대,2026,123,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(수소승용차)보급 확대,2027,163,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(수소승용차)보급 확대,2028,215,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(수소승용차)보급 확대,2029,282,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(수소승용차)보급 확대,2030,367,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(수소승용차)보급 확대,2034,3468,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기버스)보급 확대,2025,6624,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기버스)보급 확대,2026,7452,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기버스)보급 확대,2027,8280,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기버스)보급 확대,2028,9108,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기버스)보급 확대,2029,9936,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기버스)보급 확대,2030,10764,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기버스)보급 확대,2034,51337,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기승용차)보급 확대,2025,2221,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기승용차)보급 확대,2026,2706,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기승용차)보급 확대,2027,4161,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기승용차)보급 확대,2028,8041,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기승용차)보급 확대,2029,13861,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기승용차)보급 확대,2030,22949,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기승용차)보급 확대,2034,102345,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기이륜)보급 확대,2025,539,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기이륜)보급 확대,2026,669,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기이륜)보급 확대,2027,799,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기이륜)보급 확대,2028,929,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기이륜)보급 확대,2029,1059,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기이륜)보급 확대,2030,1189,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기이륜)보급 확대,2034,6056,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기택시)보급 확대,2025,5030,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기택시)보급 확대,2026,5115,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기택시)보급 확대,2027,5200,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기택시)보급 확대,2028,5285,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기택시)보급 확대,2029,5370,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기택시)보급 확대,2030,5455,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기택시)보급 확대,2034,71970397,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기화물)보급 확대,2025,703,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기화물)보급 확대,2026,735,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기화물)보급 확대,2027,769,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기화물)보급 확대,2028,804,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기화물)보급 확대,2029,841,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기화물)보급 확대,2030,879,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(전기화물)보급 확대,2034,5935,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(하이브리드)보급 확대,2025,4618,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(하이브리드)보급 확대,2026,5051,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(하이브리드)보급 확대,2027,5484,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(하이브리드)보급 확대,2028,6134,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(하이브리드)보급 확대,2029,6783,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(하이브리드)보급 확대,2030,7433,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,친환경차량(하이브리드)보급 확대,2034,38393,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,미니태양광 보급,2025,678,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,미니태양광 보급,2026,678,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,미니태양광 보급,2027,678,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,미니태양광 보급,2028,678,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,미니태양광 보급,2029,678,20,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,미니태양광 보급,2030,683,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,미니태양광 보급,2034,2736,20,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,신재생에너지 태양광 발전설비 설치(공공태양광),2025,289,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,신재생에너지 태양광 발전설비 설치(공공태양광),2026,295,20,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,신재생에너지 태양광 발전설비 설치(공공태양광),2027,301,20,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,신재생에너지 태양광 발전설비 설치(공공태양광),2028,307,20,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,신재생에너지 태양광 발전설비 설치(공공태양광),2029,314,20,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,신재생에너지 태양광 발전설비 설치(공공태양광),2030,320,20,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,신재생에너지 태양광 발전설비 설치(공공태양광),2034,1340,80,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,주택태양광 보급,2025,334,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,주택태양광 보급,2026,334,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,주택태양광 보급,2027,334,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,주택태양광 보급,2028,334,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,주택태양광 보급,2029,343,30,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,주택태양광 보급,2030,343,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,전환,주택태양광 보급,2034,1409,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,RFID 종량기 보급확대,2025,3972,202,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,RFID 종량기 보급확대,2026,4503,202,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,RFID 종량기 보급확대,2027,5034,202,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,RFID 종량기 보급확대,2028,5565,202,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,RFID 종량기 보급확대,2029,6096,202,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,RFID 종량기 보급확대,2030,6627,202,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,RFID 종량기 보급확대,2034,31818,808,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,가정용 음식물류 폐기물 감량기기 보급,2025,45,77,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,가정용 음식물류 폐기물 감량기기 보급,2026,72,77,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,가정용 음식물류 폐기물 감량기기 보급,2027,98,77,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,가정용 음식물류 폐기물 감량기기 보급,2028,125,77,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,가정용 음식물류 폐기물 감량기기 보급,2029,151,77,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,가정용 음식물류 폐기물 감량기기 보급,2030,178,77,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,가정용 음식물류 폐기물 감량기기 보급,2034,978,308,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,공공처리시설 생활폐기물 반입량 관리제 추진,2025,715,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,공공처리시설 생활폐기물 반입량 관리제 추진,2026,715,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,공공처리시설 생활폐기물 반입량 관리제 추진,2027,715,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,공공처리시설 생활폐기물 반입량 관리제 추진,2028,715,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,공공처리시설 생활폐기물 반입량 관리제 추진,2029,715,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,공공처리시설 생활폐기물 반입량 관리제 추진,2030,715,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,공공처리시설 생활폐기물 반입량 관리제 추진,2034,2860,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,봉제 폐원단 재활용,2025,7513,312,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,봉제 폐원단 재활용,2026,7513,312,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,봉제 폐원단 재활용,2027,7513,312,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,봉제 폐원단 재활용,2028,7513,312,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,봉제 폐원단 재활용,2029,7513,312,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,봉제 폐원단 재활용,2030,7513,312,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,봉제 폐원단 재활용,2034,30052,1248,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,성북구 리앤업사이클플라자 운영,2025,0,138,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,성북구 리앤업사이클플라자 운영,2026,0,138,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,성북구 리앤업사이클플라자 운영,2027,0,138,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,성북구 리앤업사이클플라자 운영,2028,0,138,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,성북구 리앤업사이클플라자 운영,2029,0,138,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,성북구 리앤업사이클플라자 운영,2030,0,138,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,성북구 리앤업사이클플라자 운영,2034,0,552,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,소규모 빗물이용시설 설치지원 사업,2025,0,17,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,소규모 빗물이용시설 설치지원 사업,2026,0,17,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,소규모 빗물이용시설 설치지원 사업,2027,0,17,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,소규모 빗물이용시설 설치지원 사업,2028,0,17,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,소규모 빗물이용시설 설치지원 사업,2029,0,17,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,소규모 빗물이용시설 설치지원 사업,2030,0,17,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,소규모 빗물이용시설 설치지원 사업,2034,0,68,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,전자 폐기물 재활용률 향상,2025,1883,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,전자 폐기물 재활용률 향상,2026,1883,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,전자 폐기물 재활용률 향상,2027,1883,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,전자 폐기물 재활용률 향상,2028,1883,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,전자 폐기물 재활용률 향상,2029,1883,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,전자 폐기물 재활용률 향상,2030,1883,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,전자 폐기물 재활용률 향상,2034,7532,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,종이팩 재활용,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,종이팩 재활용,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,종이팩 재활용,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,종이팩 재활용,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,종이팩 재활용,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,종이팩 재활용,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,종이팩 재활용,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,주택가 재활용 정거장 운영,2025,0,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,주택가 재활용 정거장 운영,2026,0,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,주택가 재활용 정거장 운영,2027,0,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,주택가 재활용 정거장 운영,2028,0,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,주택가 재활용 정거장 운영,2029,0,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,주택가 재활용 정거장 운영,2030,0,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,주택가 재활용 정거장 운영,2034,0,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,폐기물,폐플라스틱 자원화,2025,6884,0,,,,,,,,,,,,,,,,,,,,
