광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,경로당 태양광 발전시설 설치지원,2027,26 ,35 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,경로당 태양광 발전시설 설치지원,2028,35 ,35 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,경로당 태양광 발전시설 설치지원,2029,43 ,35 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,경로당 태양광 발전시설 설치지원,2030,52 ,35 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,경로당 태양광 발전시설 설치지원,2034,293 ,138 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,신재생에너지 융복합지원 사업,2025,882 ,"2,662 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,신재생에너지 융복합지원 사업,2026,"1,765 ","2,662 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,신재생에너지 융복합지원 사업,2027,"2,647 ","2,662 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,신재생에너지 융복합지원 사업,2028,"3,529 ","2,662 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,신재생에너지 융복합지원 사업,2029,"4,412 ","2,662 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,신재생에너지 융복합지원 사업,2030,"5,294 ","2,662 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,전환,신재생에너지 융복합지원 사업,2034,"29,999 ","10,650 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,가로수 및 보은산 명품숲길 조성,2025,147 ,350 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,가로수 및 보은산 명품숲길 조성,2026,294 ,350 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,가로수 및 보은산 명품숲길 조성,2027,441 ,350 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,가로수 및 보은산 명품숲길 조성,2028,588 ,350 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,가로수 및 보은산 명품숲길 조성,2029,735 ,350 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,가로수 및 보은산 명품숲길 조성,2030,882 ,350 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,가로수 및 보은산 명품숲길 조성,2034,"4,998 ","1,400 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,경제림 육성 및 산림소득 특화단지 조성,2025,833 ,706 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,경제림 육성 및 산림소득 특화단지 조성,2026,"1,666 ",706 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,경제림 육성 및 산림소득 특화단지 조성,2027,"2,499 ",706 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,경제림 육성 및 산림소득 특화단지 조성,2028,"3,332 ",706 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,경제림 육성 및 산림소득 특화단지 조성,2029,"4,165 ",706 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,경제림 육성 및 산림소득 특화단지 조성,2030,"4,998 ",706 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,경제림 육성 및 산림소득 특화단지 조성,2034,"28,322 ","2,822 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,목재 친화도시 조성사업,2025,0 ,"1,500 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,목재 친화도시 조성사업,2026,0 ,"1,500 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,목재 친화도시 조성사업,2027,0 ,"1,500 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,목재 친화도시 조성사업,2028,0 ,"1,500 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,목재 친화도시 조성사업,2029,0 ,"1,500 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,목재 친화도시 조성사업,2030,0 ,"1,500 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,목재 친화도시 조성사업,2034,0 ,"6,000 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,산림자원 육성을 위한 숲가꾸기사업,2025,"1,212 ","2,134 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,산림자원 육성을 위한 숲가꾸기사업,2026,"1,212 ","2,134 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,산림자원 육성을 위한 숲가꾸기사업,2027,"1,212 ","2,134 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,산림자원 육성을 위한 숲가꾸기사업,2028,"1,212 ","2,134 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,산림자원 육성을 위한 숲가꾸기사업,2029,"1,212 ","2,134 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,폐기물,산림자원 육성을 위한 숲가꾸기사업,2030,"1,212 ","2,134 ",,,,,,,,,,,,,,,,,,
